Candidate ID Number,Position Title,Department,Furthest Recruiting Stage Reached,Date of Application,Application Source,Years of Experience,Candidate Type,Degree,School,Major,Degree.1,School.1,Major.1,Degree.2,School.2,Major.2,Degree.3,School.3,Major.3,Highest Degree Level,Associated School,Associated Major,Offer Decision
99045,System Engineer,Engineering,New Application,2016-02-12,Career Fair,0,Campus,Bachelors,Vanderbilt,English,,,,,,,,,,Bachelors,Vanderbilt,English,
273192,Associate Relationship Manager,Sales,New Application,2018-09-19,Campus Event,2,Campus,Bachelors,Harvard,Political Science,PhD,University of Texas,Psychology,,,,,,,PhD,University of Texas,Psychology,
118532,Finance Manager,Finance,New Application,2018-08-05,Website,4,Experienced,Bachelors,MIT,Economics,,,,,,,,,,Bachelors,MIT,Economics,
2728442,Associate Product Manager,Product,New Application,2016-01-18,Campus Job Board,0,Campus,Bachelors,Columbia,Business,,,,,,,,,,Bachelors,Columbia,Business,
2898386,Account Executive,Sales,New Application,2018-12-04,Website,4,Experienced,Bachelors,MIT,Psychology,,,,,,,,,,Bachelors,MIT,Psychology,
102992,Operations Coordinator,Operations,New Application,2018-11-07,Campus Event,0,Campus,Bachelors,Vanderbilt,Economics,,,,,,,,,,Bachelors,Vanderbilt,Economics,
107516,Operations Coordinator,Operations,New Application,2018-08-01,Career Fair,0,Campus,Bachelors,Columbia,Computer Science,,,,,,,,,,Bachelors,Columbia,Computer Science,
6302699,IT Analyst,IT,New Application,2016-12-12,Career Fair,1,Campus,Masters,UC Berkeley,Statistics,Bachelors,University of Michigan,Computer Science,,,,,,,Masters,UC Berkeley,Statistics,
81866,Associate Relationship Manager,Sales,New Application,2018-08-18,Career Fair,0,Campus,Bachelors,Columbia,English,,,,,,,,,,Bachelors,Columbia,English,
467187,Operations Generalist,Operations,New Application,2017-01-12,Campus Event,2,Campus,PhD,UC Berkeley,Statistics,Masters,Harvard,Computer Science,Bachelors,NYU,Statistics,,,,PhD,UC Berkeley,Statistics,
415401,Operations Coordinator,Operations,New Application,2018-09-25,Campus Job Board,1,Campus,Bachelors,Columbia,English,Masters,NYU,Computer Science,Masters,University of Texas,Statistics,,,,Masters,NYU,Computer Science,
538667,Associate Product Manager,Product,New Application,2018-11-29,Campus Job Board,0,Campus,Bachelors,NYU,Statistics,,,,,,,,,,Bachelors,NYU,Statistics,
1886172,System Engineer,Engineering,New Application,2016-01-14,Campus Event,1,Campus,Bachelors,UC Berkeley,Computer Science,Masters,MIT,Statistics,PhD,NYU,Mathematics,,,,PhD,NYU,Mathematics,
50855,UX Designer,Product,Offer Sent,2017-05-14,Website,7,Experienced,Bachelors,MIT,Physics,,,,,,,,,,Bachelors,MIT,Physics,Offer Declined
6152199,Business Operations Manager,Operations,Phone Screen,2017-04-17,Agency,6,Experienced,Bachelors,Vanderbilt,Business,Bachelors,NYU,Economics,,,,,,,Bachelors,Vanderbilt,Business,
4931234,System Engineer,Engineering,In-House Interview,2017-10-18,Campus Event,3,Campus,Bachelors,UC Berkeley,Statistics,PhD,Harvard,Statistics,,,,,,,PhD,Harvard,Statistics,
3034787,System Engineer,Engineering,New Application,2018-12-16,Campus Job Board,0,Campus,Bachelors,UC Berkeley,English,,,,,,,,,,Bachelors,UC Berkeley,English,
111341,System Engineer,Engineering,New Application,2018-10-12,Campus Event,0,Campus,Masters,Georgia Tech,Computer Science,Bachelors,UC Berkeley,Statistics,PhD,MIT,Statistics,,,,PhD,MIT,Statistics,
6342207,System Engineer,Engineering,Phone Screen,2018-10-07,Campus Job Board,4,Campus,PhD,Columbia,Mathematics,Bachelors,Georgia Tech,Statistics,,,,,,,PhD,Columbia,Mathematics,
495897,System Engineer,Engineering,New Application,2018-02-24,Campus Job Board,1,Campus,Bachelors,MIT,Economics,Masters,Harvard,Computer Science,Masters,NYU,Statistics,,,,Masters,Harvard,Computer Science,
787991,Finance Manager,Finance,New Application,2018-12-19,Agency,6,Experienced,Bachelors,NYU,Economics,,,,,,,,,,Bachelors,NYU,Economics,
216959,IT Analyst,IT,New Application,2018-09-18,Campus Job Board,1,Campus,Bachelors,Columbia,Computer Science,PhD,Vanderbilt,Economics,,,,,,,PhD,Vanderbilt,Economics,
16160,System Engineer,Engineering,New Application,2017-10-15,Campus Job Board,0,Campus,Bachelors,Harvard,Statistics,,,,,,,,,,Bachelors,Harvard,Statistics,
1538621,System Engineer,Engineering,New Application,2018-01-20,Advertisement,2,Campus,PhD,University of Texas,Computer Science,Bachelors,MIT,Physics,,,,,,,PhD,University of Texas,Computer Science,
167217,Associate Relationship Manager,Sales,New Application,2016-01-12,Campus Job Board,0,Campus,Masters,MIT,Business,Bachelors,Columbia,Business,,,,,,,Masters,MIT,Business,
3455,System Engineer,Engineering,New Application,2018-08-30,Campus Event,1,Campus,PhD,Vanderbilt,Computer Science,Masters,MIT,Computer Science,Bachelors,MIT,Statistics,,,,PhD,Vanderbilt,Computer Science,Offer Accepted
3010622,Operations Coordinator,Operations,New Application,2017-02-07,Advertisement,0,Campus,Bachelors,NYU,English,,,,,,,,,,Bachelors,NYU,English,
6233091,Associate Product Manager,Product,Phone Screen,2016-02-15,Campus Job Board,0,Campus,Bachelors,Harvard,Computer Science,,,,,,,,,,Bachelors,Harvard,Computer Science,
6286074,Operations Generalist,Operations,New Application,2016-10-09,Campus Job Board,0,Campus,Bachelors,Harvard,Economics,,,,,,,,,,Bachelors,Harvard,Economics,
6198947,Account Executive,Sales,Phone Screen,2018-01-04,Website,8,Experienced,Bachelors,MIT,Mathematics,PhD,Harvard,Economics,,,,,,,PhD,Harvard,Economics,
3368,System Engineer,Engineering,Offer Accepted,2018-09-23,Career Fair,0,Campus,Bachelors,University of Michigan,Mathematics,,,,,,,,,,Bachelors,University of Michigan,Mathematics,Offer Accepted
2122001,Operations Coordinator,Operations,New Application,2016-01-08,Advertisement,0,Campus,Bachelors,Columbia,Mathematics,Masters,Harvard,Statistics,PhD,MIT,Computer Science,,,,PhD,MIT,Computer Science,
3345287,Associate Relationship Manager,Sales,New Application,2016-01-04,Campus Job Board,0,Campus,Masters,MIT,Statistics,Bachelors,Harvard,Physics,,,,,,,Masters,MIT,Statistics,
174587,Operations Generalist,Operations,New Application,2016-10-03,Campus Event,3,Campus,Bachelors,MIT,Statistics,PhD,MIT,Mathematics,,,,,,,PhD,MIT,Mathematics,
701921,Business Operations Manager,Operations,New Application,2016-10-04,Outsourced,15,Experienced,Bachelors,University of Washington,Business,,,,,,,,,,Bachelors,University of Washington,Business,
1409492,Associate Relationship Manager,Sales,New Application,2018-10-16,Career Fair,0,Campus,Bachelors,Harvard,Computer Science,,,,,,,,,,Bachelors,Harvard,Computer Science,
4151391,Financial Analyst,Finance,New Application,2016-03-15,Campus Job Board,0,Campus,Bachelors,Vanderbilt,Political Science,Bachelors,Vanderbilt,English,,,,,,,Bachelors,Vanderbilt,Political Science,
695372,Finance Manager,Finance,New Application,2017-06-23,Agency,5,Experienced,Masters,Georgia Tech,Political Science,Bachelors,MIT,Mathematics,Bachelors,MIT,Political Science,,,,Masters,Georgia Tech,Political Science,
127709,Associate Product Manager,Product,New Application,2016-01-02,Campus Job Board,0,Campus,Bachelors,MIT,Computer Science,,,,,,,,,,Bachelors,MIT,Computer Science,
18396,System Engineer,Engineering,New Application,2017-10-19,Campus Job Board,0,Campus,Bachelors,MIT,Computer Science,,,,,,,,,,Bachelors,MIT,Computer Science,
100368,Operations Coordinator,Operations,New Application,2018-10-09,Career Fair,0,Campus,Bachelors,Georgia Tech,Computer Science,,,,,,,,,,Bachelors,Georgia Tech,Computer Science,
24526,IT Analyst,IT,New Application,2016-08-24,Campus Job Board,0,Campus,Bachelors,Harvard,Computer Science,,,,,,,,,,Bachelors,Harvard,Computer Science,Offer Accepted
150542,Associate Product Manager,Product,New Application,2017-01-07,Website,0,Campus,Bachelors,NYU,Physics,,,,,,,,,,Bachelors,NYU,Physics,
497672,System Engineer,Engineering,New Application,2018-11-21,Website,0,Campus,Masters,University of Michigan,Statistics,Bachelors,NYU,Statistics,Bachelors,NYU,English,,,,Masters,University of Michigan,Statistics,
4111652,System Engineer,Engineering,New Application,2018-03-03,Campus Job Board,1,Campus,Bachelors,NYU,Computer Science,Masters,UC Berkeley,Statistics,Masters,NYU,Computer Science,,,,Masters,UC Berkeley,Statistics,
4083387,Associate Relationship Manager,Sales,New Application,2016-11-17,Career Fair,0,Campus,Bachelors,Vanderbilt,Statistics,,,,,,,,,,Bachelors,Vanderbilt,Statistics,
6075971,System Engineer,Engineering,Phone Screen,2016-11-22,Campus Event,1,Campus,PhD,NYU,Economics,Masters,Vanderbilt,Economics,Bachelors,MIT,Economics,,,,PhD,NYU,Economics,
6156224,Associate Relationship Manager,Sales,Phone Screen,2018-08-14,Campus Job Board,0,Campus,Bachelors,University of Texas,Management,,,,,,,,,,Bachelors,University of Texas,Management,
1363034,IT Analyst,IT,New Application,2017-09-11,Advertisement,2,Campus,PhD,Columbia,Computer Science,Bachelors,Columbia,Mathematics,,,,,,,PhD,Columbia,Computer Science,
3583797,Financial Analyst,Finance,New Application,2018-08-18,Campus Event,2,Campus,PhD,NYU,Mathematics,Masters,Columbia,Mathematics,Masters,Harvard,Economics,Bachelors,Columbia,Statistics,PhD,NYU,Mathematics,
129291,System Engineer,Engineering,In-House Interview,2016-12-11,Campus Event,2,Campus,Bachelors,Georgia Tech,Economics,PhD,Columbia,Mathematics,,,,,,,PhD,Columbia,Mathematics,
2610636,Operations Coordinator,Operations,New Application,2017-10-08,Campus Job Board,0,Campus,Bachelors,Georgia Tech,Management,,,,,,,,,,Bachelors,Georgia Tech,Management,
6194474,IT Analyst,IT,Phone Screen,2017-10-30,Campus Event,0,Campus,Bachelors,University of Texas,Business,,,,,,,,,,Bachelors,University of Texas,Business,
6284771,System Engineer,Engineering,Phone Screen,2018-01-06,Campus Job Board,1,Campus,Bachelors,Vanderbilt,Computer Science,PhD,NYU,Mathematics,,,,,,,PhD,NYU,Mathematics,
157571,Associate Product Manager,Product,New Application,2018-09-15,Website,0,Campus,Bachelors,Georgia Tech,Management,,,,,,,,,,Bachelors,Georgia Tech,Management,
1082256,Associate Product Manager,Product,New Application,2017-12-11,Campus Job Board,1,Campus,Masters,NYU,Economics,Bachelors,Harvard,Sociology,,,,,,,Masters,NYU,Economics,
142577,Operations Coordinator,Operations,New Application,2018-09-05,Career Fair,0,Campus,Bachelors,MIT,Physics,,,,,,,,,,Bachelors,MIT,Physics,
5559512,Associate Product Manager,Product,New Application,2018-09-26,Campus Event,0,Campus,Bachelors,University of Washington,Political Science,,,,,,,,,,Bachelors,University of Washington,Political Science,
35105,System Engineer,Engineering,New Application,2017-09-05,Career Fair,0,Campus,Bachelors,NYU,English,,,,,,,,,,Bachelors,NYU,English,
1882397,System Engineer,Engineering,New Application,2017-12-29,Campus Job Board,0,Campus,Bachelors,Harvard,Computer Science,,,,,,,,,,Bachelors,Harvard,Computer Science,
4358859,IT Analyst,IT,New Application,2018-12-29,Advertisement,0,Campus,Bachelors,Harvard,Computer Science,,,,,,,,,,Bachelors,Harvard,Computer Science,
117834,Operations Coordinator,Operations,New Application,2016-01-17,Website,1,Campus,Masters,Harvard,Political Science,Bachelors,NYU,English,,,,,,,Masters,Harvard,Political Science,
6180149,Account Executive,Sales,Phone Screen,2018-10-02,Agency,4,Experienced,Bachelors,Harvard,Statistics,,,,,,,,,,Bachelors,Harvard,Statistics,
3990822,Associate Relationship Manager,Sales,In-House Interview,2018-08-18,Campus Event,3,Campus,Bachelors,Harvard,Economics,Bachelors,Harvard,Management,,,,,,,Bachelors,Harvard,Economics,
18575,Operations Coordinator,Operations,New Application,2017-09-13,Career Fair,0,Campus,Bachelors,Columbia,Computer Science,,,,,,,,,,Bachelors,Columbia,Computer Science,
6164574,Associate Product Manager,Product,Phone Screen,2018-03-18,Campus Job Board,1,Campus,Bachelors,Vanderbilt,Physics,PhD,Columbia,Physics,,,,,,,PhD,Columbia,Physics,
237377,System Engineer,Engineering,New Application,2016-10-04,Career Fair,0,Campus,Bachelors,University of Washington,Physics,,,,,,,,,,Bachelors,University of Washington,Physics,
1016232,IT Analyst,IT,New Application,2017-10-30,Advertisement,0,Campus,Bachelors,MIT,Statistics,,,,,,,,,,Bachelors,MIT,Statistics,
6131849,Sr. Product Manager,Product,Phone Screen,2018-10-13,Internal Referral,8,Experienced,Bachelors,NYU,Business,,,,,,,,,,Bachelors,NYU,Business,
2586062,System Engineer,Engineering,New Application,2017-01-06,Campus Job Board,0,Campus,Bachelors,UC Berkeley,Statistics,Masters,Columbia,Mathematics,Masters,Columbia,Computer Science,,,,Masters,Columbia,Mathematics,
165200,Financial Analyst,Finance,New Application,2016-09-23,Career Fair,0,Campus,Bachelors,NYU,Computer Science,,,,,,,,,,Bachelors,NYU,Computer Science,
2705577,Financial Analyst,Finance,New Application,2016-12-21,Career Fair,0,Campus,Bachelors,NYU,Mathematics,,,,,,,,,,Bachelors,NYU,Mathematics,
30906,System Engineer,Engineering,New Application,2016-09-23,Career Fair,0,Campus,Bachelors,Vanderbilt,Mathematics,,,,,,,,,,Bachelors,Vanderbilt,Mathematics,
91296,Operations Coordinator,Operations,New Application,2018-09-04,Career Fair,0,Campus,Bachelors,Columbia,Statistics,,,,,,,,,,Bachelors,Columbia,Statistics,
2180697,Associate Relationship Manager,Sales,New Application,2018-08-21,Campus Event,0,Campus,Bachelors,NYU,Political Science,,,,,,,,,,Bachelors,NYU,Political Science,
3054191,Associate Relationship Manager,Sales,New Application,2018-11-07,Campus Event,0,Campus,Bachelors,Columbia,Sociology,,,,,,,,,,Bachelors,Columbia,Sociology,
1776491,System Engineer,Engineering,New Application,2016-09-02,Career Fair,0,Campus,Bachelors,UC Berkeley,Mathematics,Masters,Harvard,English,PhD,Columbia,Computer Science,,,,PhD,Columbia,Computer Science,
5166,Associate Product Manager,Product,New Application,2016-09-14,Campus Job Board,0,Campus,Bachelors,Harvard,Computer Science,,,,,,,,,,Bachelors,Harvard,Computer Science,
2469356,Operations Coordinator,Operations,New Application,2018-01-30,Campus Job Board,0,Campus,PhD,Georgia Tech,Statistics,Bachelors,Harvard,Computer Science,,,,,,,PhD,Georgia Tech,Statistics,
378609,Sr. Customer Service Operations Associate,Operations,New Application,2018-04-21,Outsourced,14,Experienced,Masters,NYU,Mathematics,Bachelors,NYU,Business,Bachelors,NYU,Business,,,,Masters,NYU,Mathematics,
2376734,System Engineer,Engineering,In-House Interview,2017-01-13,Campus Event,3,Campus,PhD,MIT,Mathematics,Masters,Columbia,English,Bachelors,NYU,Computer Science,,,,PhD,MIT,Mathematics,
6191537,Operations Coordinator,Operations,New Application,2016-10-10,Campus Event,2,Campus,Bachelors,MIT,English,Masters,Harvard,English,PhD,NYU,Computer Science,,,,PhD,NYU,Computer Science,
118386,Operations Coordinator,Operations,New Application,2017-09-03,Advertisement,0,Campus,Bachelors,NYU,Computer Science,,,,,,,,,,Bachelors,NYU,Computer Science,
2696459,Associate Relationship Manager,Sales,New Application,2017-09-17,Advertisement,0,Campus,Bachelors,University of Texas,English,,,,,,,,,,Bachelors,University of Texas,English,
6305417,Associate Product Manager,Product,New Application,2016-09-02,Campus Event,0,Campus,Bachelors,Harvard,Mathematics,,,,,,,,,,Bachelors,Harvard,Mathematics,
439566,IT Analyst,IT,New Application,2017-08-02,Campus Job Board,0,Campus,Bachelors,Harvard,Economics,PhD,MIT,Computer Science,,,,,,,PhD,MIT,Computer Science,
189276,Sr. Product Manager,Product,New Application,2017-01-23,Advertisement,6,Experienced,Bachelors,Columbia,Computer Science,,,,,,,,,,Bachelors,Columbia,Computer Science,
63540,System Engineer,Engineering,New Application,2016-10-10,Career Fair,0,Campus,Bachelors,NYU,Computer Science,,,,,,,,,,Bachelors,NYU,Computer Science,
6194474,Financial Analyst,Finance,New Application,2017-10-30,Campus Event,0,Campus,Bachelors,University of Texas,Business,,,,,,,,,,Bachelors,University of Texas,Business,
32600,Associate Product Manager,Product,New Application,2017-10-12,Career Fair,0,Campus,Bachelors,MIT,Economics,,,,,,,,,,Bachelors,MIT,Economics,
2154281,Associate Relationship Manager,Sales,New Application,2016-01-08,Campus Job Board,1,Campus,Bachelors,University of Texas,Classics,Bachelors,Columbia,Economics,,,,,,,Bachelors,University of Texas,Classics,
1513316,Associate Product Manager,Product,New Application,2018-02-19,Campus Job Board,0,Campus,Bachelors,University of Texas,Physics,Bachelors,Harvard,Statistics,,,,,,,Bachelors,University of Texas,Physics,
391376,System Engineer,Engineering,New Application,2018-09-22,Campus Event,0,Campus,Bachelors,UC Berkeley,Computer Science,,,,,,,,,,Bachelors,UC Berkeley,Computer Science,
2078034,Operations Generalist,Operations,In-house Interview,2017-11-03,Campus Job Board,0,Campus,PhD,Georgia Tech,Economics,Bachelors,Harvard,Statistics,,,,,,,PhD,Georgia Tech,Economics,
163334,System Engineer,Engineering,New Application,2018-08-05,Career Fair,0,Campus,Bachelors,Columbia,English,,,,,,,,,,Bachelors,Columbia,English,
250652,System Engineer,Engineering,New Application,2016-10-16,Website,1,Campus,Masters,UC Berkeley,Statistics,Bachelors,Vanderbilt,Computer Science,Bachelors,Vanderbilt,Computer Science,,,,Masters,UC Berkeley,Statistics,
122270,System Engineer,Engineering,New Application,2016-09-11,Campus Job Board,0,Campus,Bachelors,University of Texas,English,,,,,,,,,,Bachelors,University of Texas,English,
2040452,Associate Product Manager,Product,In-House Interview,2018-11-03,Campus Job Board,2,Campus,Bachelors,Harvard,Statistics,PhD,Columbia,English,,,,,,,PhD,Columbia,English,
35361,Operations Coordinator,Operations,New Application,2018-08-21,Career Fair,0,Campus,Bachelors,UC Berkeley,Mathematics,,,,,,,,,,Bachelors,UC Berkeley,Mathematics,
29261,IT Analyst,IT,New Application,2016-09-02,Career Fair,0,Campus,Bachelors,Georgia Tech,Economics,,,,,,,,,,Bachelors,Georgia Tech,Economics,
6351827,System Engineer,Engineering,Phone Screen,2018-11-14,Campus Event,2,Campus,PhD,UC Berkeley,Mathematics,Masters,Harvard,Computer Science,Bachelors,University of Texas,Computer Science,,,,PhD,UC Berkeley,Mathematics,
